2014-12-12,1,P13591
2014-12-19,1,P13591
2014-12-31,0.9999,P13591
2015-01-09,0.9999,P13591
2015-01-16,0.9998,P13591
2015-01-23,0.9998,P13591
2015-02-06,0.9854,P13591
2015-02-27,1.0319,P13591
2015-03-06,1.0149,P13591
2015-03-13,1.04,P13591
2015-03-27,1.0946,P13591
2015-04-03,1.1784,P13591
2015-04-17,1.1778,P13591
2015-04-24,1.1995,P13591
2015-04-30,1.1885,P13591
2015-05-08,1.1723,P13591
2015-05-15,1.1846,P13591
2015-05-22,1.2336,P13591
2015-05-29,1.2346,P13591
2015-06-05,1.2855,P13591
2015-06-12,1.3011,P13591
2015-06-19,1.094,P13591
2015-06-26,0.967,P13591
2015-07-10,0.76,P13591
2015-07-17,0.7984,P13591
2015-07-24,0.8221,P13591
2015-07-31,0.7778,P13591
2015-08-07,0.7661,P13591
