2014-04-24,1,767073
2014-04-30,0.997,767073
2014-05-08,0.996,767073
2014-05-15,0.991,767073
2014-05-21,0.998,767073
2014-06-05,0.999,767073
2014-06-12,1,767073
2014-06-19,1.012,767073
2014-06-26,1.002,767073
2014-07-03,0.993,767073
2014-07-10,1.001,767073
2014-07-14,1.001,767073
2014-07-17,1,767073
2014-07-22,1.008,767073
2014-07-24,1.011,767073
2014-07-31,1.031,767073
2014-08-07,1.027,767073
2014-08-14,1.022,767073
2014-08-21,1.017,767073
2014-08-28,1.008,767073
2014-09-04,1.028,767073
2014-09-11,1.042,767073
2014-09-18,1.044,767073
2014-09-25,1.078,767073
2014-09-30,1.079,767073
2014-10-09,1.078,767073
2014-10-16,1.068,767073
2014-10-23,1.069,767073
2014-10-30,1.088,767073
2014-11-06,1.107,767073
2014-11-13,1.102,767073
2014-11-20,1.111,767073
2014-11-27,1.122,767073
2014-12-04,1.083,767073
2014-12-12,1.075,767073
2014-12-22,1.07,767073
2014-12-25,1.082,767073
2014-12-31,1.076,767073
2015-01-09,1.092,767073
2015-01-16,1.102,767073
2015-01-23,1.12,767073
2015-01-30,1.124,767073
2015-02-06,1.121,767073
2015-02-13,1.113,767073
2015-02-27,1.119,767073
2015-03-06,1.135,767073
2015-03-13,1.122,767073
2015-03-20,1.147,767073
2015-03-27,1.16,767073
2015-04-03,1.193,767073
2015-04-10,1.199,767073
2015-04-17,1.192,767073
2015-04-24,1.198,767073
2015-04-30,1.188,767073
2015-05-08,1.195,767073
2015-05-15,1.201,767073
2015-05-22,1.237,767073
2015-05-29,1.251,767073
2015-06-05,1.295,767073
2015-06-12,1.312,767073
2015-06-19,1.295,767073
2015-06-26,1.329,767073
2015-07-03,1.336,767073
2015-07-10,1.348,767073
2015-07-17,1.368,767073
2015-07-24,1.376,767073
2015-07-27,1.369,767073
2015-07-28,1.366,767073
2015-07-29,1.371,767073
2015-07-30,1.367,767073
2015-07-31,1.367,767073
2015-08-07,1.37,767073
