2014-02-26,1,250086
2014-02-28,1.0067,250086
2014-03-07,1.0112,250086
2014-03-14,1.0097,250086
2014-03-17,1.0165,250086
2014-03-24,1.0095,250086
2014-03-28,1.0063,250086
2014-04-04,1.0163,250086
2014-04-11,1.0313,250086
2014-04-18,1.0284,250086
2014-04-25,1.0059,250086
2014-04-30,0.9962,250086
2014-05-09,0.9968,250086
2014-05-16,0.9932,250086
2014-05-23,0.9889,250086
2014-05-30,1,250086
2014-06-06,1.003,250086
2014-06-13,1.02,250086
2014-06-20,1.008,250086
2014-06-27,1.027,250086
2014-06-30,1.032,250086
2014-07-04,1.043,250086
2014-07-11,1.04,250086
2014-07-18,1.048,250086
2014-07-25,1.069,250086
2014-08-01,1.093,250086
2014-08-08,1.106,250086
2014-08-15,1.133,250086
2014-08-22,1.143,250086
2014-08-29,1.137,250086
2014-09-01,1.151,250086
2014-09-02,1.163,250086
2014-09-03,1.166,250086
2014-09-04,1.17,250086
2014-09-05,1.174,250086
2014-09-12,1.204,250086
2014-09-19,1.231,250086
2014-09-26,1.224,250086
2014-09-30,1.228,250086
2014-10-10,1.244,250086
2014-10-17,1.2,250086
2014-10-24,1.181,250086
2014-10-31,1.192,250086
2014-11-07,1.196,250086
2014-11-14,1.19,250086
2014-11-21,1.207,250086
2014-11-28,1.243,250086
2014-12-05,1.285,250086
2014-12-12,1.25,250086
2014-12-19,1.262,250086
2014-12-26,1.252,250086
2014-12-31,1.345,250086
2015-01-09,1.406,250086
2015-01-16,1.443,250086
2015-01-23,1.455,250086
2015-01-30,1.457,250086
2015-02-06,1.448,250086
2015-02-13,1.497,250086
2015-02-17,1.513,250086
2015-02-27,1.547,250086
2015-03-06,1.523,250086
2015-03-20,1.663,250086
2015-03-27,1.703,250086
2015-04-03,1.795,250086
2015-04-10,1.863,250086
2015-04-17,1.98,250086
2015-04-24,2.045,250086
2015-04-30,2.028,250086
2015-05-08,2.033,250086
2015-05-15,2.164,250086
2015-05-22,2.362,250086
2015-05-29,2.323,250086
2015-06-05,2.582,250086
2015-06-12,2.666,250086
2015-06-19,2.446,250086
2015-06-26,2.265,250086
2015-07-03,1.863,250086
2015-07-10,1.649,250086
2015-07-17,1.719,250086
2015-07-24,1.893,250086
2015-07-31,1.862,250086
2015-08-07,1.998,250086
2015-08-14,2.091,250086
