"2007-07-02","1","H00013"
"2007-07-31","1.0081","H00013"
"2007-08-31","1.0114","H00013"
"2007-09-28","1.1232","H00013"
"2007-10-31","1.1738","H00013"
"2007-11-30","0.9956999999999999","H00013"
"2007-12-30","0.9571","H00013"
"2008-01-31","0.785","H00013"
"2008-02-29","0.8209000000000001","H00013"
"2008-03-31","0.7578","H00013"
"2008-04-30","0.8184999999999999","H00013"
"2008-05-30","0.8173999999999999","H00013"
"2008-06-30","0.7653","H00013"
"2008-07-31","0.7556999999999999","H00013"
"2008-08-29","0.6923","H00013"
"2008-09-26","0.6069","H00013"
"2008-10-31","0.5764","H00013"
"2008-11-28","0.5968","H00013"
"2008-12-31","0.627","H00013"
"2009-01-30","0.5969","H00013"
"2009-02-27","0.6001","H00013"
"2009-03-31","0.6592","H00013"
"2009-04-30","0.7033","H00013"
"2009-05-29","0.8747","H00013"
"2009-06-30","0.956","H00013"
"2009-07-31","1.0401","H00013"
"2009-08-31","1.004","H00013"
"2009-09-30","1.1059","H00013"
"2009-10-30","1.162","H00013"
"2009-11-30","1.2184","H00013"
"2009-12-31","1.2338","H00013"
"2010-01-31","1.3334000000000001","H00013"
"2010-02-28","1.3972","H00013"
"2010-03-31","1.4653","H00013"
"2010-04-30","1.3702","H00013"
"2010-05-31","1.2463","H00013"
"2010-06-30","1.2686","H00013"
"2010-07-30","1.3840000000000001","H00013"
"2010-08-31","1.4043999999999999","H00013"
"2010-09-30","1.5548","H00013"
"2010-10-29","1.6579","H00013"
"2010-11-30","1.7756999999999998","H00013"
"2010-12-31","1.8497","H00013"
"2011-01-31","1.8281","H00013"
"2011-02-28","1.82995","H00013"
"2011-03-31","1.96483","H00013"
"2011-04-30","2.0527699999999998","H00013"
"2011-05-31","1.91989","H00013"
"2011-06-30","1.8535","H00013"
"2011-07-29","1.92419","H00013"
"2011-08-31","1.71764","H00013"
"2011-09-30","1.37534","H00013"
"2011-10-31","1.58172","H00013"
"2011-11-30","1.53888","H00013"
"2011-12-30","1.4541300000000001","H00013"
"2012-01-31","1.5937000000000001","H00013"
"2012-02-29","1.81342","H00013"
"2012-03-30","1.73869","H00013"
"2012-04-30","1.74992","H00013"
"2012-05-31","1.66065","H00013"
"2012-06-29","1.6465","H00013"
"2012-08-31","1.64341","H00013"
"2012-09-28","1.67123","H00013"
"2012-10-31","2.68317","H00013"
"2012-11-30","2.0296700000000003","H00013"
"2012-12-31","2.077","H00013"
"2013-01-31","2.16514","H00013"
"2013-02-28","2.23283","H00013"
"2013-03-28","2.14765","H00013"
"2013-04-30","2.13485","H00013"
"2013-05-31","2.34978","H00013"
"2013-07-31","2.26057","H00013"
"2013-08-30","2.37901","H00013"
"2013-09-30","2.6518200000000003","H00013"
"2013-10-31","2.68317","H00013"
"2013-11-29","2.9006","H00013"
"2013-12-31","2.9107","H00013"
"2014-01-31","3.27433","H00013"
"2014-02-28","3.4577999999999998","H00013"
"2014-03-31","3.20938","H00013"
"2014-04-30","2.92586","H00013"
"2014-05-30","2.8176900000000002","H00013"
"2014-06-30","2.86781","H00013"
"2014-07-31","2.79252","H00013"
"2014-08-29","2.73894","H00013"
"2014-09-30","2.5871399999999998","H00013"
"2014-10-31","2.33684","H00013"
"2014-11-28","2.48379","H00013"
"2014-12-31","3.1098000000000003","H00013"
"2015-01-31","2.8075","H00013"
"2015-02-27","2.6989","H00013"
"2015-03-31","3.148","H00013"
"2015-04-30","4.15027","H00013"
"2015-05-29","4.4375","H00013"
