2014-10-17,1,J03395
2014-10-20,1,J03395
2014-10-21,1.0006,J03395
2014-10-22,1.0008,J03395
2014-10-23,1.0011,J03395
2014-10-24,1.0014,J03395
2014-10-27,1.0022,J03395
2014-10-28,1.0025,J03395
2014-10-29,1.0028,J03395
2014-10-30,1.003,J03395
2014-10-31,1.0033,J03395
2014-11-03,1.0041,J03395
2014-11-04,1.0044,J03395
2014-11-05,1.0047,J03395
2014-11-06,1.0049,J03395
2014-11-07,1.0052,J03395
2014-11-10,1.006,J03395
2014-11-11,1.0063,J03395
2014-11-12,1.0066,J03395
2014-11-13,1.0068,J03395
2014-11-14,1.0071,J03395
2014-11-17,1.0079,J03395
2014-11-18,1.0082,J03395
2014-11-19,1.0085,J03395
2014-11-20,1.0088,J03395
2014-11-21,1.009,J03395
2014-11-24,1.0099,J03395
2014-11-25,1.0101,J03395
2014-11-26,1.0104,J03395
2014-11-27,1.0107,J03395
2014-11-28,1.011,J03395
2014-12-01,1.0118,J03395
2014-12-02,1.0121,J03395
2014-12-03,1.0123,J03395
2014-12-04,1.0126,J03395
2014-12-05,1.0129,J03395
2014-12-08,1.0137,J03395
2014-12-09,1.014,J03395
2014-12-10,1.0142,J03395
2014-12-11,1.0142,J03395
2014-12-12,1.0148,J03395
2014-12-15,1.0156,J03395
2014-12-16,1.0159,J03395
2014-12-17,1.0162,J03395
2014-12-18,1.0164,J03395
2014-12-19,1.0167,J03395
2014-12-22,1.0176,J03395
2014-12-23,1.0178,J03395
2014-12-24,1.0181,J03395
2014-12-25,1.0184,J03395
2014-12-26,1.0187,J03395
2014-12-29,1.0195,J03395
2014-12-30,1.0198,J03395
2015-01-05,1.0214,J03395
2015-01-06,1.0217,J03395
2015-01-07,1.022,J03395
2015-01-08,1.0222,J03395
2015-01-09,1.0225,J03395
2015-01-12,1.0233,J03395
2015-01-13,1.0236,J03395
2015-01-14,1.0239,J03395
2015-01-15,1.0241,J03395
2015-01-16,1.0244,J03395
2015-01-19,1.0252,J03395
2015-01-20,1.0255,J03395
2015-01-21,1.0258,J03395
2015-01-22,1.0261,J03395
