"2015-01-06","0.01","579103"
"2015-01-09","0.00996","579103"
"2015-01-16","0.01004","579103"
"2015-01-23","0.010169999999999998","579103"
"2015-01-30","0.01016","579103"
"2015-02-06","0.0101","579103"
"2015-02-13","0.01018","579103"
"2015-02-17","0.0103","579103"
"2015-02-27","0.01039","579103"
"2015-03-06","0.01061","579103"
"2015-03-13","0.010740000000000001","579103"
"2015-03-20","0.01149","579103"
"2015-03-27","0.01192","579103"
"2015-04-03","0.013300000000000001","579103"
"2015-04-10","0.014199999999999999","579103"
"2015-04-17","0.013879999999999998","579103"
"2015-04-24","0.01375","579103"
"2015-04-30","0.014159999999999999","579103"
"2015-05-08","0.01395","579103"
"2015-05-15","0.01437","579103"
"2015-05-22","0.01533","579103"
"2015-05-29","0.015529999999999999","579103"
"2015-06-05","0.01664","579103"
"2015-06-12","0.016579999999999998","579103"
"2015-06-19","0.01458","579103"
"2015-06-26","0.01355","579103"
"2015-07-03","0.012270000000000001","579103"
"2015-07-10","0.01076","579103"
"2015-07-17","0.01135","579103"
"2015-07-24","0.011779999999999999","579103"
"2015-07-31","0.01095","579103"
"2015-08-07","0.011040000000000001","579103"
"2015-08-14","0.011200000000000002","579103"
