2014-04-18,1,767072
2014-04-25,0.995,767072
2014-04-30,0.992,767072
2014-05-08,0.992,767072
2014-05-15,0.985,767072
2014-05-22,0.99,767072
2014-05-29,0.98,767072
2014-06-05,0.993,767072
2014-06-12,0.991,767072
2014-06-19,1.006,767072
2014-06-26,0.989,767072
2014-07-03,0.972,767072
2014-07-10,0.979,767072
2014-07-17,0.975,767072
2014-07-24,0.997,767072
2014-07-31,1.022,767072
2014-08-07,1.009,767072
2014-08-14,1,767072
2014-08-21,0.99,767072
2014-08-28,0.973,767072
2014-09-04,1.025,767072
2014-09-11,1.049,767072
2014-09-18,1.023,767072
2014-09-25,1.088,767072
2014-09-30,1.081,767072
2014-10-09,1.076,767072
2014-10-16,1.061,767072
2014-10-23,1.057,767072
2014-10-30,1.081,767072
2014-11-06,1.097,767072
2014-11-13,1.078,767072
2014-11-20,1.074,767072
2014-11-27,1.104,767072
2014-12-04,1.162,767072
2014-12-11,1.17,767072
2014-12-18,1.149,767072
2014-12-25,1.189,767072
2014-12-31,1.194,767072
2015-01-09,1.24,767072
2015-01-16,1.244,767072
2015-01-23,1.274,767072
2015-01-30,1.255,767072
2015-02-06,1.204,767072
2015-02-13,1.203,767072
2015-02-27,1.219,767072
2015-03-06,1.216,767072
2015-03-13,1.195,767072
2015-03-20,1.224,767072
2015-03-27,1.223,767072
2015-04-03,1.266,767072
2015-04-10,1.272,767072
2015-04-17,1.277,767072
2015-04-24,1.259,767072
2015-04-30,1.239,767072
2015-05-08,1.231,767072
2015-05-15,1.247,767072
2015-05-22,1.365,767072
2015-05-29,1.452,767072
2015-06-05,1.597,767072
2015-06-12,1.593,767072
2015-06-19,1.559,767072
2015-06-26,1.63,767072
2015-07-03,1.613,767072
2015-07-10,1.61,767072
2015-07-17,1.669,767072
2015-07-24,1.698,767072
2015-07-27,1.747,767072
2015-07-28,1.71,767072
2015-07-29,1.732,767072
2015-07-30,1.718,767072
2015-07-31,1.709,767072
2015-08-07,1.708,767072
