2014-01-16,1,579108
2014-01-17,0.999,579108
2014-01-24,1.004,579108
2014-01-28,1.068,579108
2014-01-30,1.002,579108
2014-02-07,1,579108
2014-02-14,1.016,579108
2014-02-21,1.017,579108
2014-02-24,1.045,579108
2014-02-25,1.078,579108
2014-02-28,1.068,579108
2014-03-03,1.068,579108
2014-03-07,1.055,579108
2014-03-10,1.065,579108
2014-03-14,1.049,579108
2014-03-21,1.07,579108
2014-03-28,1.054,579108
2014-03-31,1.052,579108
2014-04-04,1.047,579108
2014-04-08,1.07,579108
2014-04-11,1.065,579108
2014-04-15,1.07,579108
2014-04-18,1.07,579108
2014-04-21,1.087,579108
2014-04-25,1.052,579108
2014-04-30,1.047,579108
2014-05-09,1.044,579108
2014-05-16,1.045,579108
2014-05-30,1.038,579108
2014-06-30,1.054,579108
2014-07-15,1.04,579108
2014-07-16,1.035,579108
2014-07-17,1.031,579108
2014-07-18,1.034,579108
2014-07-21,1.037,579108
2014-07-31,1.087,579108
2014-08-29,1.03,579108
2014-09-05,1.106,579108
2014-09-12,1.118,579108
2014-09-26,1.165,579108
2014-09-30,1.165,579108
2014-10-09,1.156,579108
2014-10-17,1.134,579108
2014-10-24,1.135,579108
2014-10-31,1.145,579108
2014-11-07,1.145,579108
2014-11-14,1.126,579108
2014-11-21,1.144,579108
2014-11-28,1.172,579108
2014-12-05,1.216,579108
2014-12-12,1.22,579108
2014-12-19,1.203,579108
2014-12-26,1.218,579108
2014-12-31,1.225,579108
2015-01-09,1.271,579108
2015-01-16,1.269,579108
2015-01-23,1.292,579108
2015-01-30,1.225,579108
2015-02-06,1.177,579108
2015-02-13,1.169,579108
2015-02-27,1.18,579108
2015-03-06,1.177,579108
2015-03-13,1.155,579108
2015-03-20,1.171,579108
2015-03-27,1.17,579108
2015-04-03,1.198,579108
2015-04-10,1.202,579108
2015-04-17,1.212,579108
2015-04-24,1.204,579108
2015-04-30,1.187,579108
2015-05-08,1.191,579108
2015-05-15,1.191,579108
2015-05-22,1.292,579108
2015-05-29,1.381,579108
2015-06-05,1.499,579108
2015-06-12,1.487,579108
2015-06-19,1.481,579108
2015-06-26,1.537,579108
2015-07-03,1.526,579108
2015-07-10,1.516,579108
2015-07-17,1.554,579108
2015-07-24,1.567,579108
2015-07-27,1.562,579108
2015-07-28,1.531,579108
2015-07-29,1.538,579108
2015-07-30,1.524,579108
2015-07-31,1.519,579108
2015-08-07,1.518,579108
