2014-09-24,1,0I0107
2014-09-25,1.003,0I0107
2014-09-26,1.003,0I0107
2014-09-27,1.003,0I0107
2014-09-28,1.003,0I0107
2014-09-29,1.003,0I0107
2014-09-30,1.004,0I0107
2014-10-01,1.004,0I0107
2014-10-02,1.005,0I0107
2014-10-03,1.005,0I0107
2014-10-04,1.005,0I0107
2014-10-05,1.005,0I0107
2014-10-06,1.006,0I0107
2014-10-07,1.006,0I0107
2014-10-08,1.004,0I0107
2014-10-09,1.006,0I0107
2014-10-10,1.007,0I0107
2014-10-11,1.007,0I0107
2014-10-12,1.007,0I0107
2014-10-13,1.007,0I0107
2014-10-14,1.01,0I0107
2014-10-15,1.009,0I0107
2014-10-16,1.012,0I0107
2014-10-17,1.02,0I0107
2014-10-19,1.021,0I0107
2014-10-20,1.03,0I0107
2014-10-21,1.042,0I0107
2014-10-22,1.041,0I0107
2014-10-23,1.043,0I0107
2014-10-24,1.046,0I0107
2014-10-25,1.047,0I0107
2014-10-26,1.047,0I0107
2014-10-27,1.043,0I0107
2014-10-28,1.051,0I0107
2014-10-29,1.053,0I0107
2014-10-30,1.066,0I0107
2014-11-01,1.082,0I0107
2014-11-02,1.083,0I0107
2014-11-03,1.099,0I0107
2014-11-04,1.128,0I0107
2014-11-05,1.128,0I0107
2014-11-06,1.139,0I0107
2014-11-07,1.145,0I0107
2014-11-08,1.146,0I0107
2014-11-09,1.147,0I0107
2014-11-10,1.149,0I0107
2014-11-11,1.167,0I0107
2014-11-12,1.165,0I0107
2014-11-13,1.163,0I0107
2014-11-14,1.154,0I0107
2014-11-15,1.155,0I0107
2014-11-16,1.155,0I0107
2014-11-17,1.155,0I0107
2014-11-18,1.154,0I0107
2014-11-19,1.156,0I0107
2014-11-20,1.144,0I0107
2014-11-21,1.142,0I0107
2014-11-22,1.142,0I0107
2014-11-23,1.143,0I0107
2014-11-24,1.14,0I0107
2014-11-25,1.135,0I0107
2014-11-26,1.132,0I0107
2014-11-27,1.129,0I0107
2014-11-28,1.136,0I0107
2014-11-29,1.136,0I0107
2014-11-30,1.136,0I0107
2014-12-01,1.134,0I0107
2014-12-02,1.135,0I0107
2014-12-03,1.13,0I0107
2014-12-04,1.114,0I0107
2014-12-05,1.109,0I0107
2014-12-06,1.109,0I0107
2014-12-07,1.11,0I0107
2014-12-08,1.078,0I0107
2014-12-09,0.933,0I0107
2014-12-10,0.978,0I0107
2014-12-11,0.936,0I0107
2014-12-12,0.937,0I0107
2014-12-13,0.937,0I0107
2014-12-14,0.938,0I0107
2014-12-15,0.939,0I0107
2014-12-16,0.986,0I0107
2014-12-17,0.976,0I0107
2014-12-18,0.973,0I0107
2014-12-19,0.958,0I0107
2014-12-22,0.954,0I0107
2014-12-23,0.938,0I0107
2014-12-24,0.882,0I0107
2014-12-25,0.938,0I0107
2014-12-26,1.032,0I0107
2014-12-27,1.032,0I0107
2014-12-28,1.033,0I0107
2014-12-29,1.05,0I0107
2014-12-30,1.058,0I0107
2014-12-31,1.076,0I0107
2015-01-01,1.077,0I0107
2015-01-02,1.078,0I0107
2015-01-03,1.078,0I0107
2015-01-04,1.079,0I0107
2015-01-05,1.088,0I0107
2015-01-06,1.074,0I0107
2015-01-07,1.068,0I0107
2015-01-08,1.059,0I0107
2015-01-09,1.066,0I0107
2015-01-10,1.067,0I0107
2015-01-11,1.068,0I0107
2015-01-12,1.08,0I0107
2015-01-13,1.079,0I0107
2015-01-14,1.069,0I0107
2015-01-15,1.094,0I0107
2015-01-16,1.093,0I0107
2015-01-19,1.089,0I0107
2015-01-20,1.093,0I0107
2015-01-21,1.092,0I0107
2015-01-22,1.097,0I0107
2015-01-23,1.099,0I0107
2015-01-26,1.1,0I0107
2015-01-27,1.099,0I0107
2015-01-28,1.1,0I0107
2015-01-29,1.11,0I0107
2015-01-30,1.11,0I0107
2015-02-02,1.11,0I0107
2015-02-03,1.109,0I0107
2015-02-04,1.104,0I0107
2015-02-05,1.092,0I0107
2015-02-06,1.092,0I0107
2015-02-09,1.097,0I0107
2015-02-10,1.098,0I0107
2015-02-11,1.098,0I0107
2015-02-12,1.102,0I0107
2015-02-13,1.117,0I0107
2015-02-16,1.111,0I0107
2015-02-17,1.12,0I0107
2015-02-25,1.137,0I0107
2015-02-26,1.14,0I0107
2015-02-27,1.139,0I0107
2015-03-02,1.144,0I0107
2015-03-03,1.16,0I0107
2015-03-04,1.162,0I0107
2015-03-05,1.161,0I0107
2015-03-06,1.149,0I0107
2015-03-09,1.141,0I0107
2015-03-10,1.164,0I0107
2015-03-11,1.169,0I0107
2015-03-12,1.165,0I0107
2015-03-13,1.12,0I0107
2015-03-16,1.131,0I0107
2015-03-17,1.144,0I0107
2015-03-18,1.146,0I0107
2015-03-19,1.153,0I0107
2015-03-20,1.151,0I0107
2015-03-23,1.158,0I0107
2015-03-24,1.156,0I0107
2015-03-25,1.137,0I0107
2015-03-26,1.131,0I0107
2015-03-27,1.146,0I0107
2015-03-30,1.138,0I0107
2015-03-31,1.106,0I0107
2015-04-01,1.124,0I0107
2015-04-02,1.132,0I0107
2015-04-03,1.136,0I0107
2015-04-06,1.139,0I0107
2015-04-07,1.149,0I0107
2015-04-08,1.154,0I0107
2015-04-09,1.139,0I0107
2015-04-10,1.151,0I0107
2015-04-13,1.164,0I0107
2015-04-14,1.156,0I0107
2015-04-15,1.148,0I0107
2015-04-16,1.162,0I0107
2015-04-17,1.171,0I0107
2015-04-20,1.177,0I0107
2015-04-21,1.191,0I0107
2015-04-22,1.213,0I0107
2015-04-23,1.224,0I0107
2015-04-24,1.221,0I0107
2015-04-27,1.234,0I0107
2015-04-28,1.211,0I0107
2015-04-29,1.216,0I0107
2015-04-30,1.21,0I0107
2015-05-04,1.2,0I0107
2015-05-14,1.2,0I0107
