2015-03-12,1,S27989
2015-03-17,1,S27989
2015-03-20,1,S27989
2015-03-27,1.003,S27989
2015-03-31,1.014,S27989
2015-04-03,1.016,S27989
2015-04-10,1.032,S27989
2015-04-17,1.067,S27989
2015-04-24,1.046,S27989
2015-04-30,1.04,S27989
2015-05-08,1.042,S27989
2015-05-15,1.099,S27989
2015-05-22,1.195,S27989
2015-05-29,1.142,S27989
2015-06-05,1.248,S27989
2015-06-12,1.275,S27989
2015-06-19,1.13,S27989
2015-06-26,1.088,S27989
2015-07-03,0.963,S27989
2015-07-10,0.966,S27989
2015-07-17,0.94,S27989
2015-07-24,0.948,S27989
2015-07-31,0.92,S27989
2015-08-07,0.921,S27989
2015-08-14,0.92,S27989
