"2014-04-24","0.01","339032"
"2014-04-25","0.00999","339032"
"2014-04-28","0.00999","339032"
"2014-04-29","0.00999","339032"
"2014-04-30","0.00995","339032"
"2014-05-05","0.00995","339032"
"2014-05-06","0.00995","339032"
"2014-05-07","0.00995","339032"
"2014-05-08","0.00995","339032"
"2014-05-09","0.00993","339032"
"2014-05-12","0.00993","339032"
"2014-05-14","0.00993","339032"
"2014-05-15","0.00993","339032"
"2014-05-16","0.00982","339032"
"2014-05-21","0.00982","339032"
"2014-05-23","0.00993","339032"
"2014-05-30","0.00997","339032"
"2014-06-06","0.010049999999999998","339032"
"2014-06-13","0.01012","339032"
"2014-06-20","0.01002","339032"
"2014-06-27","0.01008","339032"
"2014-07-04","0.01024","339032"
"2014-07-11","0.010209999999999999","339032"
"2014-07-18","0.0102","339032"
"2014-07-25","0.01023","339032"
"2014-08-01","0.01031","339032"
"2014-08-08","0.01038","339032"
"2014-08-15","0.010549999999999999","339032"
"2014-08-22","0.01052","339032"
"2014-08-29","0.01039","339032"
"2014-09-05","0.010629999999999999","339032"
"2014-09-12","0.01081","339032"
"2014-09-19","0.01079","339032"
"2014-09-26","0.01102","339032"
"2014-09-30","0.01122","339032"
"2014-10-10","0.011279999999999998","339032"
"2014-10-17","0.01111","339032"
"2014-10-24","0.011000000000000001","339032"
"2014-11-07","0.01151","339032"
"2014-11-14","0.0111","339032"
"2014-11-21","0.011479999999999999","339032"
"2014-11-28","0.01201","339032"
"2014-12-05","0.01206","339032"
"2014-12-12","0.011930000000000001","339032"
"2014-12-19","0.011899999999999999","339032"
"2014-12-26","0.01158","339032"
"2014-12-31","0.011439999999999999","339032"
"2015-01-09","0.01163","339032"
"2015-01-16","0.01184","339032"
"2015-01-23","0.01201","339032"
"2015-01-30","0.01199","339032"
"2015-02-06","0.01188","339032"
"2015-02-13","0.01218","339032"
"2015-02-17","0.012430000000000002","339032"
"2015-02-27","0.012470000000000002","339032"
"2015-03-06","0.01256","339032"
"2015-03-13","0.012809999999999998","339032"
"2015-03-20","0.01344","339032"
"2015-03-27","0.01349","339032"
"2015-04-03","0.01418","339032"
"2015-04-10","0.01464","339032"
"2015-04-17","0.01471","339032"
"2015-04-24","0.015309999999999999","339032"
"2015-04-30","0.01551","339032"
"2015-05-08","0.01562","339032"
"2015-05-15","0.01645","339032"
"2015-05-22","0.01771","339032"
"2015-05-29","0.01847","339032"
"2015-06-05","0.01944","339032"
"2015-06-12","0.02021","339032"
"2015-06-19","0.0187","339032"
"2015-06-26","0.017310000000000002","339032"
"2015-07-03","0.01513","339032"
"2015-07-10","0.01466","339032"
"2015-07-17","0.015229999999999999","339032"
"2015-07-24","0.015449999999999998","339032"
"2015-07-31","0.01543","339032"
"2015-08-07","0.01546","339032"
"2015-08-14","0.015609999999999999","339032"
