2013-04-26,1,P0095X
2013-05-03,0.9997,P0095X
2013-05-10,0.9998,P0095X
2013-05-14,0.9997,P0095X
2013-05-17,0.9997,P0095X
2013-05-24,1,P0095X
2013-05-31,1.0001,P0095X
2013-06-07,1.0008,P0095X
2013-06-14,1.0012,P0095X
2013-06-21,1.0033,P0095X
2013-06-28,1.0039,P0095X
2013-07-12,1.0021,P0095X
2013-07-19,1.0021,P0095X
2013-07-26,1.0018,P0095X
2013-08-02,1.0019,P0095X
2013-08-09,1.002,P0095X
2013-08-16,0.9913,P0095X
2013-08-23,0.9916,P0095X
2013-08-30,0.9917,P0095X
2013-09-06,0.9919,P0095X
2013-09-13,0.9918,P0095X
2013-09-18,0.9923,P0095X
2013-09-27,0.993,P0095X
2013-10-11,0.9909,P0095X
2013-10-18,0.991,P0095X
2013-10-25,0.9913,P0095X
2013-11-01,0.9916,P0095X
2013-11-15,0.9932,P0095X
2013-11-22,0.9937,P0095X
2013-11-29,1.0017,P0095X
2013-12-06,0.9915,P0095X
2013-12-13,0.9872,P0095X
2013-12-20,0.9826,P0095X
2014-01-03,0.9826,P0095X
2014-01-17,0.9896,P0095X
2014-01-24,1.0103,P0095X
2014-01-30,1.0314,P0095X
2014-02-07,1.0365,P0095X
2014-02-14,1.0494,P0095X
2014-02-21,1.0482,P0095X
2014-02-28,1.0367,P0095X
2014-03-14,1.0418,P0095X
2014-03-21,1.044,P0095X
2014-03-28,1.0398,P0095X
2014-04-04,1.0432,P0095X
2014-04-11,1.0543,P0095X
2014-04-18,1.0579,P0095X
2014-04-25,1.0506,P0095X
2014-04-30,1.1023,P0095X
2014-05-09,1.1026,P0095X
2014-05-16,1.1023,P0095X
2014-05-23,1.102,P0095X
2014-05-30,1.1017,P0095X
2014-06-06,1.1015,P0095X
2014-06-13,1.1012,P0095X
2014-06-20,1.1017,P0095X
2014-06-27,1.1018,P0095X
