2014-05-19,1,767075
2014-05-22,0.998,767075
2014-05-29,0.997,767075
2014-06-05,1.005,767075
2014-06-12,1.003,767075
2014-06-19,1.017,767075
2014-06-26,1.008,767075
2014-07-03,0.998,767075
2014-07-10,1.007,767075
2014-07-17,1.006,767075
2014-07-24,1.015,767075
2014-07-31,1.028,767075
2014-08-07,1.023,767075
2014-08-14,1.019,767075
2014-08-21,1.016,767075
2014-08-28,1.007,767075
2014-09-04,1.029,767075
2014-09-11,1.044,767075
2014-09-18,1.042,767075
2014-09-25,1.075,767075
2014-09-30,1.074,767075
2014-10-09,1.072,767075
2014-10-16,1.067,767075
2014-10-23,1.059,767075
2014-10-30,1.082,767075
2014-11-06,1.085,767075
2014-11-13,1.08,767075
2014-11-20,1.081,767075
2014-11-27,1.091,767075
2014-12-04,1.074,767075
2014-12-12,1.076,767075
2014-12-22,1.074,767075
2014-12-25,1.081,767075
2014-12-31,1.076,767075
2015-01-09,1.09,767075
2015-01-16,1.1,767075
2015-01-23,1.116,767075
2015-01-30,1.121,767075
2015-02-06,1.119,767075
2015-02-13,1.109,767075
2015-02-27,1.119,767075
2015-03-06,1.138,767075
2015-03-13,1.128,767075
2015-03-20,1.149,767075
2015-03-27,1.149,767075
2015-04-03,1.177,767075
2015-04-10,1.185,767075
2015-04-17,1.173,767075
2015-04-24,1.182,767075
2015-04-30,1.181,767075
2015-05-08,1.194,767075
2015-05-15,1.195,767075
2015-05-22,1.229,767075
2015-05-29,1.267,767075
2015-06-05,1.312,767075
2015-06-12,1.326,767075
2015-06-19,1.307,767075
2015-06-26,1.332,767075
2015-07-03,1.35,767075
2015-07-10,1.363,767075
2015-07-17,1.383,767075
2015-07-24,1.392,767075
2015-07-31,1.386,767075
2015-08-07,1.39,767075
