2013-07-22,1,361017
2013-07-29,1.004,361017
2013-08-02,1.004,361017
2013-08-12,1.004,361017
2013-08-19,1.021,361017
2013-08-23,1.022,361017
2013-08-26,1.016,361017
2013-09-02,1.022,361017
2013-09-09,1.03,361017
2013-09-16,1.065,361017
2013-09-23,1.042,361017
2013-09-30,1.039,361017
2013-10-08,1.04,361017
2013-10-14,1.058,361017
2013-10-18,1.065,361017
2013-10-22,1.075,361017
2013-10-25,1.047,361017
2013-10-28,1.046,361017
2013-11-05,1.046,361017
2013-11-06,1.047,361017
2013-11-08,1.036,361017
2013-11-11,1.034,361017
2013-11-12,1.038,361017
2013-11-13,1.029,361017
2013-11-14,1.031,361017
2013-11-15,1.047,361017
2013-11-18,1.062,361017
2013-11-19,1.066,361017
2013-11-21,1.061,361017
2013-11-22,1.059,361017
2013-11-25,1.056,361017
2013-11-26,1.054,361017
2013-11-27,1.059,361017
2013-11-28,1.066,361017
2013-12-02,1.05,361017
2013-12-03,1.069,361017
2013-12-04,1.082,361017
2013-12-05,1.085,361017
2013-12-09,1.081,361017
2013-12-10,1.09,361017
2013-12-11,1.08,361017
2013-12-13,1.082,361017
2013-12-16,1.075,361017
2013-12-17,1.071,361017
2013-12-18,1.073,361017
2013-12-19,1.072,361017
2013-12-20,1.066,361017
2013-12-23,1.067,361017
2013-12-25,1.067,361017
2013-12-26,1.07,361017
2013-12-27,1.08,361017
2013-12-30,1.082,361017
2014-01-02,1.081,361017
2014-01-03,1.071,361017
2014-01-07,1.057,361017
2014-01-08,1.062,361017
2014-01-10,1.053,361017
2014-01-13,1.044,361017
2014-01-14,1.052,361017
2014-01-15,1.053,361017
2014-01-16,1.059,361017
2014-01-17,1.053,361017
2014-01-20,1.055,361017
2014-01-21,1.064,361017
2014-01-22,1.078,361017
2014-01-23,1.076,361017
2014-01-24,1.081,361017
2014-01-27,1.072,361017
2014-01-29,1.076,361017
2014-01-30,1.073,361017
2014-02-07,1.071,361017
2014-02-11,1.078,361017
2014-02-12,1.085,361017
2014-02-14,1.086,361017
2014-02-17,1.091,361017
2014-02-18,1.089,361017
2014-02-19,1.092,361017
2014-02-20,1.087,361017
2014-02-21,1.083,361017
2014-02-24,1.073,361017
2014-02-25,1.042,361017
2014-02-26,1.049,361017
2014-02-27,1.047,361017
2014-03-03,1.057,361017
2014-03-04,1.062,361017
2014-03-05,1.059,361017
2014-03-06,1.056,361017
2014-03-07,1.052,361017
2014-03-10,1.024,361017
2014-03-11,1.032,361017
2014-03-12,1.031,361017
2014-03-13,1.038,361017
2014-03-14,1.032,361017
2014-03-17,1.038,361017
2014-03-18,1.043,361017
2014-03-19,1.039,361017
