id,hf,earning,volatility,loss,sharp,enterprise_earning,period,implied_volatility,win_days,lose_days,win_ratio,implied_volatility_rank,implied_volatility_adj,sharp_rank,sharp_adj
0,-0.25037225656,1.07810538005,0.0168506380781,-0.232872146363,-0.458581065801,0.0902130315829,363 days 00:00:00.000000000,1.52796407002,154.0,89.0,0.633744855967,0.973703041145,0.0,0.378967706321,0.0
61,-0.126673921775,0.269184652278,0.005932412721,-0.0330759542194,-1.21607410074,0.0902130315829,268 days 00:00:00.000000000,1.06395139451,110.0,69.0,0.614525139665,0.934436493739,0.0,0.186585702457,0.0
62,-0.129366853238,0.718363608609,0.0084145424594,-0.0389085738789,-3.52466448038,0.0902130315829,335 days 00:00:00.000000000,2.10773124807,143.0,81.0,0.638392857143,0.992218246869,-0.25,0.0809642101389,0.0
63,-0.149636886426,0.220136032257,0.00498521698133,-0.019801635636,-1.48993239628,0.0902130315829,268 days 00:00:00.000000000,0.919117322749,110.0,69.0,0.614525139665,0.907155635063,0.0,0.155028061459,0.0
65,,0.528907843501,0.0184947359339,0.0,-1.50723379143,0.0902130315829,304 days 00:00:00.000000000,0.737795120917,18.0,0.0,1.0,0.856082289803,0.0,0.153187965774,0.0
99,0.37809057209,0.0,0.0,0.0,,0.0902130315829,268 days 00:00:00.000000000,-inf,179.0,0.0,1.0,8.94454382826e-05,0.0,,0.0
101,0.182300307315,0.0312876906705,0.00062913424199,-0.00952643932072,0.571171680463,0.0902130315829,268 days 00:00:00.000000000,-3.30314588767,137.0,42.0,0.765363128492,0.163595706619,0.0,0.81507038366,0.0
108,-0.0535183780886,0.219967169079,0.00429226596322,-0.0184897106538,-1.79283263173,0.0902130315829,268 days 00:00:00.000000000,1.06611380107,112.0,67.0,0.625698324022,0.934615384615,0.0,0.131106817555,0.0
109,0.294386296573,0.00239403667229,0.000130866376806,-0.000271635790732,-0.526574971151,0.0902130315829,48 days 00:00:00.000000000,-129.922855877,31.0,3.0,0.911764705882,0.0437388193202,0.0,0.352930352378,0.0
111,,0.136917164421,0.0264113719717,-0.0101143942405,-0.192487790775,0.0902130315829,244 days 00:00:00.000000000,0.0684730260936,6.0,2.0,0.75,0.494633273703,0.0,0.500782040666,0.0
112,,0.738783786898,0.0802009596718,0.0,-0.485496988765,0.0902130315829,273 days 00:00:00.000000000,0.279993847831,8.0,0.0,1.0,0.632647584973,0.0,0.368847180053,0.0
167,-0.204368049694,0.900190070001,0.0138453168696,-0.0602308499475,-2.50961424108,0.0902130315829,267 days 00:00:00.000000000,2.0708863644,113.0,65.0,0.634831460674,0.991413237925,-0.25,0.102309320085,0.0
171,,0.843843680166,0.0367264079368,-0.000539483444602,-1.20787020485,0.0902130315829,302 days 00:00:00.000000000,0.64247868558,9.0,1.0,0.9,0.817441860465,0.0,0.187597755083,0.0
173,,0.558340535869,0.055332492385,-0.00105946970753,-0.527787073582,0.0902130315829,302 days 00:00:00.000000000,0.264888163079,8.0,1.0,0.888888888889,0.621556350626,0.0,0.352378323673,0.0
175,,-0.031470313429,0.0545473218989,-0.155758385278,0.632393686085,0.0902130315829,273 days 00:00:00.000000000,-0.0772375338714,6.0,2.0,0.75,0.393202146691,0.0,0.829331125219,0.0
183,-0.19310971572,0.67488118289,0.0107304376102,-0.044291198635,-2.44463067452,0.0902130315829,268 days 00:00:00.000000000,1.92159109755,109.0,69.0,0.612359550562,0.98908765653,0.0,0.104517434907,0.0
193,-0.194772979965,0.471730501019,0.0274253383047,-0.15069341258,0.251832094682,0.0902130315829,357 days 00:00:00.000000000,0.368638477182,36.0,20.0,0.642857142857,0.682737030411,0.0,0.711657006164,0.0
194,-0.175479615176,0.835005853822,0.0333859538775,-0.143587541956,-0.411483252232,0.0902130315829,357 days 00:00:00.000000000,0.591166644208,36.0,20.0,0.642857142857,0.795259391771,0.0,0.397184653602,0.0
195,-0.137980281388,0.737789203085,0.0127975238713,-0.0558704783655,-2.11809522529,0.0902130315829,300 days 00:00:00.000000000,1.59484936824,110.0,70.0,0.611111111111,0.977996422182,0.0,0.116110037722,0.0
210,0.252389934582,0.00742741390952,0.00288924503068,-0.00904794058069,0.524709485411,0.0902130315829,54 days 00:00:00.000000000,-4.94229977171,10.0,3.0,0.769230769231,0.141771019678,0.0,0.804213819119,0.0
213,-0.131076866621,0.540323186772,0.0088566080991,-0.0653974969152,-1.65870831292,0.0902130315829,268 days 00:00:00.000000000,1.79233983999,110.0,69.0,0.614525139665,0.986314847943,0.0,0.140951329469,0.0
214,-0.213204521491,0.334708249497,0.00893772731103,-0.0487804878049,-0.823122436214,0.0902130315829,268 days 00:00:00.000000000,0.964744349591,104.0,75.0,0.581005586592,0.91824686941,0.0,0.260557548993,0.0
215,-0.184868780472,0.263739403753,0.00952151780599,-0.061011040093,-0.109019432658,0.0902130315829,268 days 00:00:00.000000000,0.642729565835,105.0,74.0,0.586592178771,0.81771019678,0.0,0.547336461496,0.0
229,,0.975172948859,0.0811533268765,-0.014620368832,-0.595340753851,0.0902130315829,302 days 00:00:00.000000000,0.341425456175,9.0,1.0,0.9,0.666100178891,0.0,0.327813046278,0.0
230,,0.962959823699,0.0619451060768,0.0,-0.819313133564,0.0902130315829,276 days 00:00:00.000000000,0.482528251469,9.0,0.0,1.0,0.742039355993,0.0,0.261293587267,0.0
231,,0.836960614504,0.0608013603968,0.0,-0.725505108333,0.0902130315829,273 days 00:00:00.000000000,0.425237171722,8.0,0.0,1.0,0.715026833631,0.0,0.286962922072,0.0
235,,0.801829965688,0.0674852676442,-0.0014016399187,-0.621834359121,0.0902130315829,306 days 00:00:00.000000000,0.325851840921,9.0,1.0,0.9,0.658139534884,0.0,0.320176649186,0.0
236,,1.12729064039,0.0864183953977,-0.0499499322613,-0.565655760264,0.0902130315829,306 days 00:00:00.000000000,0.370841166719,8.0,2.0,0.8,0.684436493739,0.0,0.33802557733,0.0
237,,0.303656009473,0.0565374489756,-0.0246774307269,-0.191052442609,0.0902130315829,245 days 00:00:00.000000000,0.145590088567,6.0,2.0,0.75,0.543291592129,0.0,0.501426074156,0.0
239,,1.01484024908,0.0762504550873,-0.00359026141591,-0.691535333748,0.0902130315829,306 days 00:00:00.000000000,0.374720206283,9.0,1.0,0.9,0.687030411449,0.0,0.297727481829,0.0
240,,0.545323006213,0.0796388988356,-0.0151924163475,-0.320674994098,0.0902130315829,302 days 00:00:00.000000000,0.178924467684,6.0,4.0,0.6,0.565921288014,0.0,0.440058883062,0.0
241,,0.941081777205,0.0608065698648,-0.0291413433068,-0.71465682369,0.0902130315829,335 days 00:00:00.000000000,0.395088185842,9.0,2.0,0.818181818182,0.699731663685,0.0,0.289631060815,0.0
242,,0.954830614806,0.0621509033728,-0.0291041382447,-0.710984049522,0.0902130315829,335 days 00:00:00.000000000,0.392788347111,9.0,2.0,0.818181818182,0.698211091234,0.0,0.291103137363,0.0
243,,0.986985457234,0.0535381162866,-0.0176753655377,-0.902019162233,0.0902130315829,304 days 00:00:00.000000000,0.521003420584,9.0,1.0,0.9,0.760465116279,0.0,0.239764467752,0.0
244,,0.887320515941,0.0482761367421,-0.0190580403958,-0.885491520414,0.0902130315829,304 days 00:00:00.000000000,0.513577268967,9.0,1.0,0.9,0.757602862254,0.0,0.243720673475,0.0
245,,1.029788913,0.102384937051,-0.0746614615103,-0.376370042579,0.0902130315829,306 days 00:00:00.000000000,0.283582006916,9.0,1.0,0.9,0.634973166369,0.0,0.413837519551,0.0
246,,0.983502170767,0.0447331986047,0.0,-1.15876166559,0.0902130315829,335 days 00:00:00.000000000,0.563824674687,11.0,0.0,1.0,0.780948121646,0.0,0.19468212347,0.0
249,,0.594150350496,0.04799546566,0.0,-0.652446487849,0.0902130315829,304 days 00:00:00.000000000,0.326586122759,9.0,0.0,1.0,0.658586762075,0.0,0.309688103781,0.0
251,,1.15328288992,0.168648614127,-0.113708820404,-0.218272894401,0.0902130315829,304 days 00:00:00.000000000,0.19606516683,7.0,2.0,0.777777777778,0.576744186047,0.0,0.487625356519,0.0
252,,0.556491999511,0.0509274414104,0.0,-0.575911587604,0.0902130315829,304 days 00:00:00.000000000,0.284783867784,9.0,0.0,1.0,0.636046511628,0.0,0.334621400313,0.0
253,,0.860278745645,0.119734888811,0.0,-0.378675517482,0.0902130315829,153 days 00:00:00.000000000,0.396193737219,5.0,0.0,1.0,0.700715563506,0.0,0.413193486061,0.0
254,-0.215563687229,0.698781227596,0.0297340907468,-0.0648840080577,-0.778576169503,0.0902130315829,315 days 00:00:00.000000000,0.614453131348,36.0,15.0,0.705882352941,0.804203935599,0.0,0.271230103965,0.0
256,,0.369027558841,0.0707943159798,-0.0669607454401,-0.0753294298719,0.0902130315829,302 days 00:00:00.000000000,0.12330924386,7.0,3.0,0.7,0.528533094812,0.0,0.572177753243,0.0
258,,0.869183040331,0.124869021347,-0.00157505118916,-0.364204973184,0.0902130315829,304 days 00:00:00.000000000,0.194038292627,8.0,1.0,0.888888888889,0.574686940966,0.0,0.420369859233,0.0
259,,0.653380102041,0.0827536712112,-0.065805216559,-0.248486827883,0.0902130315829,302 days 00:00:00.000000000,0.213073092637,7.0,3.0,0.7,0.5885509839,0.0,0.47400864845,0.0
261,-0.0532767154543,0.195090190026,0.0085257744305,-0.0190318391474,-0.735404378088,0.0902130315829,266 days 00:00:00.000000000,0.437076107991,34.0,21.0,0.618181818182,0.720572450805,0.0,0.284202778544,0.0
262,-0.102583905724,0.206697776558,0.0112942820038,-0.0223590001256,-0.547200631682,0.0902130315829,266 days 00:00:00.000000000,0.366454803862,32.0,19.0,0.627450980392,0.681305903399,0.0,0.345017940933,0.0
263,,0.916865706141,0.077761098476,0.0,-0.621429823037,0.0902130315829,302 days 00:00:00.000000000,0.332842913185,10.0,0.0,1.0,0.661001788909,0.0,0.32026865397,0.0
265,,0.495159416548,0.0477618316625,-0.0107306486617,-0.499038091445,0.0902130315829,304 days 00:00:00.000000000,0.263716903707,8.0,1.0,0.888888888889,0.620930232558,0.0,0.363970926488,0.0
266,,0.369269822308,0.0835854254847,-0.0431280852169,-0.124065047709,0.0902130315829,304 days 00:00:00.000000000,0.103844488902,5.0,4.0,0.555555555556,0.515831842576,0.0,0.538780016561,0.0
267,,0.187148217636,0.139074736281,-0.179663608563,0.20142290397,0.0902130315829,306 days 00:00:00.000000000,0.0215385311353,4.0,6.0,0.4,0.457602862254,0.0,0.690403901003,0.0
268,,0.663188451279,0.0725887267835,-0.0429699091934,-0.356725476346,0.0902130315829,309 days 00:00:00.000000000,0.241560752255,8.0,2.0,0.8,0.607960644007,0.0,0.422761983623,0.0
269,,0.895574297887,0.0525599931519,-0.0164593729053,-0.832020074879,0.0902130315829,304 days 00:00:00.000000000,0.476603090168,8.0,1.0,0.888888888889,0.738908765653,0.0,0.258717453308,0.0
271,,0.47998398719,0.0628744241193,-0.0274418131924,-0.310335011699,0.0902130315829,272 days 00:00:00.000000000,0.21542398791,6.0,2.0,0.75,0.589982110912,0.0,0.44521115098,0.0
272,,0.0702370500439,0.0153372007831,0.0,-0.241362007547,0.0902130315829,88 days 00:00:00.000000000,-0.138833180518,3.0,0.0,1.0,0.365205724508,0.0,0.476952801546,0.0
273,,0.755303404045,0.0305343153979,0.0,-1.3037130248,0.0902130315829,304 days 00:00:00.000000000,0.677507160175,9.0,0.0,1.0,0.833363148479,0.0,0.175821142699,0.0
274,,0.807994132747,0.100261954485,-0.0930165001162,-0.229154019793,0.0902130315829,305 days 00:00:00.000000000,0.221950271809,8.0,2.0,0.8,0.593470483005,0.0,0.482749102953,0.0
276,,1.01024154589,0.0770291041761,-0.00442119683666,-0.679124273345,0.0902130315829,306 days 00:00:00.000000000,0.369087485194,9.0,1.0,0.9,0.683184257603,0.0,0.303063759315,0.0
277,,0.30730030813,0.0387710728289,-0.00944933202998,-0.36635700745,0.0902130315829,274 days 00:00:00.000000000,0.193159073086,7.0,1.0,0.875,0.574060822898,0.0,0.418713773116,0.0
278,,0.869287469287,0.072473782354,-0.000548045305079,-0.630571950672,0.0902130315829,309 days 00:00:00.000000000,0.328970979833,9.0,1.0,0.9,0.659660107335,0.0,0.316864476953,0.0
279,,0.719226321875,0.07980910197,-0.0358314201378,-0.380315379153,0.0902130315829,305 days 00:00:00.000000000,0.244347120712,7.0,3.0,0.7,0.610107334526,0.0,0.412181433435,0.0
280,,0.100155400155,0.0971182053005,-0.1807864872,0.338087846725,0.0902130315829,243 days 00:00:00.000000000,0.00398034428836,3.0,4.0,0.428571428571,0.446690518784,0.0,0.744778728494,0.0
281,-0.133493325794,0.739076154806,0.0314103589994,-0.110809678642,-0.496396814145,0.0902130315829,350 days 00:00:00.000000000,0.558334328552,34.0,21.0,0.618181818182,0.777549194991,0.0,0.365350998252,0.0
282,0.0391088147809,0.265027932961,0.0155836237547,-0.012427276685,-0.728219491487,0.0902130315829,304 days 00:00:00.000000000,0.348924456491,17.0,3.0,0.85,0.670483005367,0.0,0.286318888582,0.0
284,-0.122335900752,0.687216984634,0.0278965551866,-0.156297561157,-0.117186377162,0.0902130315829,357 days 00:00:00.000000000,0.567106803217,37.0,19.0,0.660714285714,0.783273703041,0.0,0.542644217499,0.0
296,-0.333281460236,1.29156488001,0.0491204387663,-0.145185066066,-0.762691613759,0.0902130315829,350 days 00:00:00.000000000,0.661031448851,30.0,18.0,0.625,0.825760286225,0.0,0.275462324041,0.0
297,0.020793573931,0.321014232747,0.011618794227,-0.0275576686036,-0.956146459239,0.0902130315829,350 days 00:00:00.000000000,0.53689720449,33.0,15.0,0.6875,0.767084078712,0.0,0.229459931916,0.0
300,-0.0329208614718,0.525493925635,0.014622469987,-0.0209955976973,-1.59136596461,0.0902130315829,343 days 00:00:00.000000000,0.820940494153,32.0,15.0,0.68085106383,0.883989266547,0.0,0.145459563897,0.0
